Time,Altitude,Vertical Velocity,Horizontal Velocity,Total Velocity,Drag,Displacement,Engine Thrust,Vacuum Thrust,Air Temperature,Mass,Pitch,Heading,Roll
106.21194345783442,19426.5336007023,464.99763980569037,257.5044421395688,531.53677459464,88811.66348225795,4912.677341887382,3992850.75,11180000.0,220.84095764160156,236666.78125,51.972900390625,90.1559066772461,0.161590576171875
106.69194345828146,19650.11600400426,466.9425148004234,262.2646524289633,535.5539749099324,80576.29151487008,5033.684321204129,3993148.75,11180000.0,221.11830139160156,236045.25,52.417144775390625,90.16313934326172,0.166046142578125
107.09194345865399,19837.166179857682,468.67165827873595,266.1335249748092,538.9621289007769,75764.0411400025,5136.157346766633,3993387.5,11180000.0,221.35031127929688,235527.3125,52.4364013671875,90.1540756225586,0.159881591796875
107.65194345917553,20100.249721046654,471.1109900383673,271.5651165700567,543.7767717295757,78791.06097033602,5282.028795959937,3993709.0,11180000.0,221.67660522460938,234802.171875,50.7069091796875,90.14010620117188,0.147705078125
108.05194345954806,20288.899044065853,472.37221640617315,276.0579073365336,547.1229103551657,78268.58502244583,5388.163303701335,3993929.5,11180000.0,221.91055297851562,234284.21875,50.229248046875,90.13458251953125,0.138824462890625
108.53194345999509,20516.003119021887,474.2460872164886,281.0853775173609,551.2878927513524,71224.79553607134,5517.692124378463,3994184.0,11180000.0,222.1921844482422,233662.671875,50.737335205078125,90.1448974609375,0.145294189453125
108.93194346036762,20705.976997266524,476.0079207852807,285.0660674727344,554.8388986676183,67484.48021328311,5627.330622584783,3994388.75,11180000.0,222.427734375,233144.71875,50.6788330078125,90.13709259033203,0.14117431640625
109.41194346081465,20934.89674737188,478.01021900649295,290.0116523486734,559.1069020971241,70806.65557696873,5760.878024056477,3994626.0,11180000.0,222.71156311035156,232523.1875,48.91961669921875,90.12162017822266,0.12799072265625
109.89194346126169,21164.62940288079,479.470345937042,295.610958642143,563.2740465371305,69306.225394032,5896.891534902981,3994854.0,11180000.0,222.99636840820312,231901.640625,48.57159423828125,90.1214370727539,0.12255859375
110.37194346170872,21395.14088670374,481.32777801403597,300.83101526729064,567.6052586390281,63110.43157298798,6035.350068557118,3995074.0,11180000.0,223.28211975097656,231280.09375,49.003448486328125,90.12663269042969,0.1256103515625
110.85194346215576,21626.572283424786,483.36069876675066,305.89401369481163,572.0216016258504,59143.56722243762,6176.142663512782,3995285.5,11180000.0,223.56898498535156,230658.5625,48.97021484375,90.11973571777344,0.1221923828125
111.3319434626028,21859.018473269418,485.34531270152166,311.04549585724146,576.462811510348,62212.31803920395,6319.197715544529,3995489.0,11180000.0,223.85708618164062,230037.015625,47.154449462890625,90.10730743408203,0.111572265625
111.81194346304983,22092.253188898903,486.7045487937646,316.9016705971342,580.7822196346893,61422.27389164902,6464.817081409076,3995685.0,11180000.0,224.14613342285156,229415.484375,46.68829345703125,90.10504913330078,0.104644775390625
112.29194346349686,22326.219713501283,488.48612983595496,322.3782517231252,585.2746673367711,56051.24992547899,6612.995607008229,3995872.75,11180000.0,224.43605041503906,228793.9375,47.157440185546875,90.1120834350586,0.1087646484375
112.7719434639439,22561.074501960888,490.4610425827992,327.6884302241883,589.8573908956292,52659.16500179804,6763.614712235415,3996053.0,11180000.0,224.72705078125,228172.390625,47.1202392578125,90.10469818115234,0.10552978515625
113.25194346439093,22796.916918606265,492.3802092451559,333.0908071346505,594.4642598625392,55448.31327819816,6916.60469592999,3996226.25,11180000.0,225.0192413330078,227550.84375,45.276885986328125,90.09367370605469,0.096282958984375
113.65194346476346,22994.035285915365,493.3984711872856,338.19859587121636,598.180860291612,55585.92659257928,7046.129552636337,3996365.0,11180000.0,225.26344299316406,227032.90625,44.681884765625,90.08879852294922,0.087982177734375
114.1319434652105,23231.180788414436,495.03974130562096,343.9752293999789,602.8128265993552,50976.19457409001,7204.023346881446,3996524.75,11180000.0,225.5572052001953,226411.34375,45.253326416015625,90.10011291503906,0.094573974609375
114.53194346558303,23429.444568837294,496.64556442442046,348.5788698000408,606.7652306564088,48465.30110604012,7337.544986358233,3996652.5,11180000.0,225.80279541015625,225893.40625,45.230682373046875,90.09306335449219,0.09197998046875
115.01194346603006,23668.23425163864,498.4568056533226,354.25069658431886,611.5167562157143,50670.877663229345,7500.045660458465,3996800.0,11180000.0,226.09854125976562,225271.875,43.480621337890625,90.0813980102539,0.08294677734375
115.4919434664771,23907.725601258688,499.6442872552535,360.5462863805079,616.1477407323551,49898.773412814844,7665.311216580904,3996941.0,11180000.0,226.39512634277344,224650.328125,43.0953369140625,90.08148956298828,0.07781982421875
115.89194346684963,24107.7912121166,500.9823562790872,365.5143880878691,620.1484412640216,46465.58615325268,7805.141780403427,3997053.5,11180000.0,226.6428680419922,224132.375,43.5245361328125,90.08854675292969,0.081939697265625
116.37194346729666,24348.623394736438,502.8650263991851,371.24293063254544,625.0556361797677,44248.283442962114,7975.346455695254,3997183.0,11180000.0,226.94107055664062,223510.84375,43.338165283203125,90.08168029785156,0.08026123046875
116.8519434677437,24590.359396310523,504.43940178050866,377.2942839223124,629.9286362351912,46674.23454019978,8148.158627924677,3997307.0,11180000.0,227.2403564453125,222889.296875,41.40142822265625,90.0685806274414,0.068878173828125
117.25194346811622,24792.26886102103,505.32302703625646,382.7385165450534,633.9086162059901,45664.83728967919,8294.38088531695,3997405.75,11180000.0,227.4903106689453,222371.34375,41.286224365234375,90.07169342041016,0.06689453125
117.73194346856326,25035.11795908527,506.84444719107364,388.9242713933513,638.8688304552619,42050.76664848359,8472.453010266338,3997519.25,11180000.0,227.79092407226562,221749.8125,41.7471923828125,90.07709503173828,0.06982421875
118.13194346893579,25238.07309470442,508.25610307286036,393.9801516710901,643.0743551266721,39989.66025073937,8622.948728101426,3997610.0,11180000.0,228.04214477539062,221231.84375,41.75030517578125,90.07018280029297,0.06719970703125
118.61194346938282,25482.417956300895,510.03479835901095,399.99940739970094,648.1782327857276,41364.749808829896,8805.99466617667,3997714.0,11180000.0,228.3445587158203,220610.3125,40.160552978515625,90.06488037109375,0.064117431640625
119.01194346975535,25686.563520479598,510.80409410627686,405.63786923790707,652.2751746890292,42216.63323134555,8960.751998537347,3997797.5,11180000.0,228.59719848632812,220092.359375,39.163421630859375,90.0566635131836,0.053924560546875
119.49194347020239,25931.975593421026,512.0479555398756,412.1922506159575,657.3397601244084,39135.82120506241,9149.215404584771,3997893.5,11180000.0,229.3556671142578,219470.8125,39.716064453125,90.06952667236328,0.060028076171875
119.97194347064942,26178.06427020079,513.6629218473145,418.4787868038838,662.5511997465334,36678.402337604784,9340.54579532758,3997985.0,11180000.0,230.22052001953125,218849.265625,39.77557373046875,90.06289672851562,0.05853271484375
120.45194347109646,26424.967429295764,515.1957276569874,424.8661499492171,667.785806354615,37900.320923652784,9534.67359909103,3998072.75,11180000.0,231.09706115722656,218227.71875,38.074615478515625,90.05377197265625,0.052215576171875
120.93194347154349,26672.42428781942,516.0465737628806,431.82154813405583,672.88477150646,37210.023759837684,9731.848662008657,3998157.0,11180000.0,231.98402404785156,217606.1875,37.677337646484375,90.05354309082031,0.047149658203125
121.41194347199053,26920.376547886757,517.3582150434975,438.4760678322095,678.1745975297144,34315.13522982796,9932.065227738112,3998237.5,11180000.0,232.88087463378906,216984.640625,38.1224365234375,90.05896759033203,0.04998779296875
121.81194347236305,27127.51029950485,518.6155283071414,443.9198389182384,682.6616215860462,32693.108989934655,10101.164549246221,3998302.5,11180000.0,233.63600158691406,216466.703125,38.08441162109375,90.05291748046875,0.048583984375
122.29194347281009,27376.788792428095,520.1904308319835,450.42812822072705,688.1014336720948,33876.69340592204,10306.72034705474,3998377.5,11180000.0,234.55160522460938,215845.15625,36.34625244140625,90.04780578613281,0.046051025390625
122.77194347325712,27626.61042476783,520.7997659898438,457.6743882510789,693.324052601722,34291.47850229314,10515.395886786255,3998449.5,11180000.0,235.476318359375,215223.609375,35.318145751953125,90.04207611083984,0.03668212890625
